cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
4216107;São Domingos;Câmara Municipal de São Domingos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Domingos
4216206;São Francisco do Sul;Câmara Municipal de São Francisco do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Francisco do Sul
4216305;São João Batista;Câmara Municipal de São João Batista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João Batista
4216354;São João do Itaperiú;Câmara Municipal de São João do Itaperiú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João do Itaperiú
4216255;São João do Oeste;Câmara Municipal de São João do Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João do Oeste
4216404;São João do Sul;Câmara Municipal de São João do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João do Sul
4216503;São Joaquim;Câmara Municipal de São Joaquim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Joaquim
4216602;São José;Câmara Municipal de São José;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São José
4216701;São José do Cedro;Câmara Municipal de São José do Cedro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São José do Cedro
4216800;São José do Cerrito;Câmara Municipal de São José do Cerrito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São José do Cerrito
4216909;São Lourenço do Oeste;Câmara Municipal de São Lourenço do Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Lourenço do Oeste
4217006;São Ludgero;Câmara Municipal de São Ludgero;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Ludgero
4217105;São Martinho;Câmara Municipal de São Martinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Martinho
4217154;São Miguel da Boa Vista;Câmara Municipal de São Miguel da Boa Vista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Miguel da Boa Vista
4217204;São Miguel do Oeste;Câmara Municipal de São Miguel do Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Miguel do Oeste
4217253;São Pedro de Alcântara;Câmara Municipal de São Pedro de Alcântara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Pedro de Alcântara
4217303;Saudades;Câmara Municipal de Saudades;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Saudades
4217402;Schroeder;Câmara Municipal de Schroeder;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Schroeder
4217501;Seara;Câmara Municipal de Seara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Seara
4217550;Serra Alta;Câmara Municipal de Serra Alta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Serra Alta
4217600;Siderópolis;Câmara Municipal de Siderópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Siderópolis
4217709;Sombrio;Câmara Municipal de Sombrio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Sombrio
4217758;Sul Brasil;Câmara Municipal de Sul Brasil;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Sul Brasil
4217808;Taió;Câmara Municipal de Taió;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Taió
4217907;Tangará;Câmara Municipal de Tangará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tangará
4217956;Tigrinhos;Câmara Municipal de Tigrinhos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tigrinhos
4218004;Tijucas;Câmara Municipal de Tijucas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tijucas
4218103;Timbé do Sul;Câmara Municipal de Timbé do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Timbé do Sul
4218202;Timbó;Câmara Municipal de Timbó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Timbó
4218251;Timbó Grande;Câmara Municipal de Timbó Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Timbó Grande
4218301;Três Barras;Câmara Municipal de Três Barras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Três Barras
4218350;Treviso;Câmara Municipal de Treviso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Treviso
4218400;Treze de Maio;Câmara Municipal de Treze de Maio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Treze de Maio
4218509;Treze Tílias;Câmara Municipal de Treze Tílias;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Treze Tílias
4218608;Trombudo Central;Câmara Municipal de Trombudo Central;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Trombudo Central
4218707;Tubarão;Câmara Municipal de Tubarão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tubarão
4218756;Tunápolis;Câmara Municipal de Tunápolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tunápolis
4218806;Turvo;Câmara Municipal de Turvo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Turvo
4218855;União do Oeste;Câmara Municipal de União do Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de União do Oeste
4218905;Urubici;Câmara Municipal de Urubici;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Urubici
4218954;Urupema;Câmara Municipal de Urupema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Urupema
4219002;Urussanga;Câmara Municipal de Urussanga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Urussanga
4219101;Vargeão;Câmara Municipal de Vargeão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vargeão
4219150;Vargem;Câmara Municipal de Vargem;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vargem
4219176;Vargem Bonita;Câmara Municipal de Vargem Bonita;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vargem Bonita
4219200;Vidal Ramos;Câmara Municipal de Vidal Ramos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vidal Ramos
4219309;Videira;Câmara Municipal de Videira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Videira
4219358;Vitor Meireles;Câmara Municipal de Vitor Meireles;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vitor Meireles
4219408;Witmarsum;Câmara Municipal de Witmarsum;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Witmarsum
4219507;Xanxerê;Câmara Municipal de Xanxerê;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Xanxerê
4219606;Xavantina;Câmara Municipal de Xavantina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Xavantina
4219705;Xaxim;Câmara Municipal de Xaxim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Xaxim
4219853;Zortéa;Câmara Municipal de Zortéa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Zortéa
4300034;Aceguá;Câmara Municipal de Aceguá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aceguá
4300059;Água Santa;Câmara Municipal de Água Santa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Água Santa
4300109;Agudo;Câmara Municipal de Agudo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Agudo
4300208;Ajuricaba;Câmara Municipal de Ajuricaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ajuricaba
4300307;Alecrim;Câmara Municipal de Alecrim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alecrim
4300406;Alegrete;Câmara Municipal de Alegrete;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alegrete
4300455;Alegria;Câmara Municipal de Alegria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alegria
4300471;Almirante Tamandaré do Sul;Câmara Municipal de Almirante Tamandaré do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Almirante Tamandaré do Sul
4300505;Alpestre;Câmara Municipal de Alpestre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alpestre
4300554;Alto Alegre;Câmara Municipal de Alto Alegre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alto Alegre
4300570;Alto Feliz;Câmara Municipal de Alto Feliz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alto Feliz
4300604;Alvorada;Câmara Municipal de Alvorada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alvorada
4300638;Amaral Ferrador;Câmara Municipal de Amaral Ferrador;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Amaral Ferrador
4300646;Ametista do Sul;Câmara Municipal de Ametista do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ametista do Sul
4300661;André da Rocha;Câmara Municipal de André da Rocha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de André da Rocha
4300703;Anta Gorda;Câmara Municipal de Anta Gorda;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Anta Gorda
4300802;Antônio Prado;Câmara Municipal de Antônio Prado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Antônio Prado
4300851;Arambaré;Câmara Municipal de Arambaré;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arambaré
4300877;Araricá;Câmara Municipal de Araricá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araricá
4300901;Aratiba;Câmara Municipal de Aratiba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aratiba
4301008;Arroio do Meio;Câmara Municipal de Arroio do Meio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio do Meio
4301073;Arroio do Padre;Câmara Municipal de Arroio do Padre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio do Padre
4301057;Arroio do Sal;Câmara Municipal de Arroio do Sal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio do Sal
4301206;Arroio do Tigre;Câmara Municipal de Arroio do Tigre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio do Tigre
4301107;Arroio dos Ratos;Câmara Municipal de Arroio dos Ratos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio dos Ratos
4301305;Arroio Grande;Câmara Municipal de Arroio Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arroio Grande
4301404;Arvorezinha;Câmara Municipal de Arvorezinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arvorezinha
4301503;Augusto Pestana;Câmara Municipal de Augusto Pestana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Augusto Pestana
4301552;Áurea;Câmara Municipal de Áurea;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Áurea
4301602;Bagé;Câmara Municipal de Bagé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bagé
4301636;Balneário Pinhal;Câmara Municipal de Balneário Pinhal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Balneário Pinhal
4301651;Barão;Câmara Municipal de Barão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barão
4301701;Barão de Cotegipe;Câmara Municipal de Barão de Cotegipe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barão de Cotegipe
4301750;Barão do Triunfo;Câmara Municipal de Barão do Triunfo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barão do Triunfo
4301859;Barra do Guarita;Câmara Municipal de Barra do Guarita;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra do Guarita
4301875;Barra do Quaraí;Câmara Municipal de Barra do Quaraí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra do Quaraí
4301909;Barra do Ribeiro;Câmara Municipal de Barra do Ribeiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra do Ribeiro
4301925;Barra do Rio Azul;Câmara Municipal de Barra do Rio Azul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra do Rio Azul
4301958;Barra Funda;Câmara Municipal de Barra Funda;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra Funda
4301800;Barracão;Câmara Municipal de Barracão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barracão
4302006;Barros Cassal;Câmara Municipal de Barros Cassal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barros Cassal
4302055;Benjamin Constant do Sul;Câmara Municipal de Benjamin Constant do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Benjamin Constant do Sul
4302105;Bento Gonçalves;Câmara Municipal de Bento Gonçalves;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bento Gonçalves
4302154;Boa Vista das Missões;Câmara Municipal de Boa Vista das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Vista das Missões
4302204;Boa Vista do Buricá;Câmara Municipal de Boa Vista do Buricá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Vista do Buricá
4302220;Boa Vista do Cadeado;Câmara Municipal de Boa Vista do Cadeado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Vista do Cadeado
4302238;Boa Vista do Incra;Câmara Municipal de Boa Vista do Incra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Vista do Incra
4302253;Boa Vista do Sul;Câmara Municipal de Boa Vista do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Vista do Sul
4302303;Bom Jesus;Câmara Municipal de Bom Jesus;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Jesus
4302352;Bom Princípio;Câmara Municipal de Bom Princípio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Princípio
4302378;Bom Progresso;Câmara Municipal de Bom Progresso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Progresso
4302402;Bom Retiro do Sul;Câmara Municipal de Bom Retiro do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Retiro do Sul
4302451;Boqueirão do Leão;Câmara Municipal de Boqueirão do Leão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boqueirão do Leão
4302501;Bossoroca;Câmara Municipal de Bossoroca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bossoroca
4302584;Bozano;Câmara Municipal de Bozano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bozano
4302600;Braga;Câmara Municipal de Braga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Braga
4302659;Brochier;Câmara Municipal de Brochier;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brochier
4302709;Butiá;Câmara Municipal de Butiá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Butiá
4302808;Caçapava do Sul;Câmara Municipal de Caçapava do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caçapava do Sul
4302907;Cacequi;Câmara Municipal de Cacequi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cacequi
4303004;Cachoeira do Sul;Câmara Municipal de Cachoeira do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cachoeira do Sul
4303103;Cachoeirinha;Câmara Municipal de Cachoeirinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cachoeirinha
4303202;Cacique Doble;Câmara Municipal de Cacique Doble;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cacique Doble
4303301;Caibaté;Câmara Municipal de Caibaté;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caibaté
4303400;Caiçara;Câmara Municipal de Caiçara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caiçara
4303509;Camaquã;Câmara Municipal de Camaquã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Camaquã
4303558;Camargo;Câmara Municipal de Camargo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Camargo
4303608;Cambará do Sul;Câmara Municipal de Cambará do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cambará do Sul
4303673;Campestre da Serra;Câmara Municipal de Campestre da Serra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campestre da Serra
4303707;Campina das Missões;Câmara Municipal de Campina das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campina das Missões
4303806;Campinas do Sul;Câmara Municipal de Campinas do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campinas do Sul
4303905;Campo Bom;Câmara Municipal de Campo Bom;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campo Bom
4304002;Campo Novo;Câmara Municipal de Campo Novo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campo Novo
4304101;Campos Borges;Câmara Municipal de Campos Borges;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campos Borges
4304200;Candelária;Câmara Municipal de Candelária;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Candelária
4304309;Cândido Godói;Câmara Municipal de Cândido Godói;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cândido Godói
4304358;Candiota;Câmara Municipal de Candiota;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Candiota
4304408;Canela;Câmara Municipal de Canela;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canela
4304507;Canguçu;Câmara Municipal de Canguçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canguçu
4304606;Canoas;Câmara Municipal de Canoas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canoas
4304614;Canudos do Vale;Câmara Municipal de Canudos do Vale;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canudos do Vale
4304622;Capão Bonito do Sul;Câmara Municipal de Capão Bonito do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capão Bonito do Sul
4304630;Capão da Canoa;Câmara Municipal de Capão da Canoa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capão da Canoa
4304655;Capão do Cipó;Câmara Municipal de Capão do Cipó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capão do Cipó
4304663;Capão do Leão;Câmara Municipal de Capão do Leão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capão do Leão
4304689;Capela de Santana;Câmara Municipal de Capela de Santana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capela de Santana
4304697;Capitão;Câmara Municipal de Capitão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capitão
4304671;Capivari do Sul;Câmara Municipal de Capivari do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capivari do Sul
4304713;Caraá;Câmara Municipal de Caraá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caraá
4304705;Carazinho;Câmara Municipal de Carazinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Carazinho
4304804;Carlos Barbosa;Câmara Municipal de Carlos Barbosa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Carlos Barbosa
4304853;Carlos Gomes;Câmara Municipal de Carlos Gomes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Carlos Gomes
4304903;Casca;Câmara Municipal de Casca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Casca
4304952;Caseiros;Câmara Municipal de Caseiros;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caseiros
4305009;Catuípe;Câmara Municipal de Catuípe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Catuípe
4305108;Caxias do Sul;Câmara Municipal de Caxias do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caxias do Sul
4305116;Centenário;Câmara Municipal de Centenário;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Centenário
4305124;Cerrito;Câmara Municipal de Cerrito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerrito
4305132;Cerro Branco;Câmara Municipal de Cerro Branco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerro Branco
4305157;Cerro Grande;Câmara Municipal de Cerro Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerro Grande
4305173;Cerro Grande do Sul;Câmara Municipal de Cerro Grande do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerro Grande do Sul
4305207;Cerro Largo;Câmara Municipal de Cerro Largo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerro Largo
4305306;Chapada;Câmara Municipal de Chapada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chapada
4305355;Charqueadas;Câmara Municipal de Charqueadas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Charqueadas
4305371;Charrua;Câmara Municipal de Charrua;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Charrua
4305405;Chiapetta;Câmara Municipal de Chiapetta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chiapetta
4305439;Chuí;Câmara Municipal de Chuí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chuí
4305447;Chuvisca;Câmara Municipal de Chuvisca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chuvisca
4305454;Cidreira;Câmara Municipal de Cidreira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cidreira
4305504;Ciríaco;Câmara Municipal de Ciríaco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ciríaco
4305587;Colinas;Câmara Municipal de Colinas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Colinas
4305603;Colorado;Câmara Municipal de Colorado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Colorado
4305702;Condor;Câmara Municipal de Condor;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Condor
4305801;Constantina;Câmara Municipal de Constantina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Constantina
4305835;Coqueiro Baixo;Câmara Municipal de Coqueiro Baixo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coqueiro Baixo
4305850;Coqueiros do Sul;Câmara Municipal de Coqueiros do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coqueiros do Sul
4305871;Coronel Barros;Câmara Municipal de Coronel Barros;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coronel Barros
4305900;Coronel Bicaco;Câmara Municipal de Coronel Bicaco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coronel Bicaco
