cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
3136579;Josenópolis;Prefeitura de Josenópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Josenópolis
3136652;Juatuba;Prefeitura de Juatuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Juatuba
3136702;Juiz de Fora;Prefeitura de Juiz de Fora;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Juiz de Fora
3136801;Juramento;Prefeitura de Juramento;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Juramento
3136900;Juruaia;Prefeitura de Juruaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Juruaia
3136959;Juvenília;Prefeitura de Juvenília;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Juvenília
3137007;Ladainha;Prefeitura de Ladainha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ladainha
3137106;Lagamar;Prefeitura de Lagamar;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagamar
3137205;Lagoa da Prata;Prefeitura de Lagoa da Prata;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa da Prata
3137304;Lagoa dos Patos;Prefeitura de Lagoa dos Patos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa dos Patos
3137403;Lagoa Dourada;Prefeitura de Lagoa Dourada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa Dourada
3137502;Lagoa Formosa;Prefeitura de Lagoa Formosa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa Formosa
3137536;Lagoa Grande;Prefeitura de Lagoa Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa Grande
3137601;Lagoa Santa;Prefeitura de Lagoa Santa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa Santa
3137700;Lajinha;Prefeitura de Lajinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lajinha
3137809;Lambari;Prefeitura de Lambari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lambari
3137908;Lamim;Prefeitura de Lamim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lamim
3138005;Laranjal;Prefeitura de Laranjal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Laranjal
3138104;Lassance;Prefeitura de Lassance;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lassance
3138203;Lavras;Prefeitura de Lavras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lavras
3138302;Leandro Ferreira;Prefeitura de Leandro Ferreira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Leandro Ferreira
3138351;Leme do Prado;Prefeitura de Leme do Prado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Leme do Prado
3138401;Leopoldina;Prefeitura de Leopoldina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Leopoldina
3138500;Liberdade;Prefeitura de Liberdade;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Liberdade
3138609;Lima Duarte;Prefeitura de Lima Duarte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lima Duarte
3138625;Limeira do Oeste;Prefeitura de Limeira do Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Limeira do Oeste
3138658;Lontra;Prefeitura de Lontra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lontra
3138674;Luisburgo;Prefeitura de Luisburgo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Luisburgo
3138682;Luislândia;Prefeitura de Luislândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Luislândia
3138708;Luminárias;Prefeitura de Luminárias;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Luminárias
3138807;Luz;Prefeitura de Luz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Luz
3138906;Machacalis;Prefeitura de Machacalis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Machacalis
3139003;Machado;Prefeitura de Machado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Machado
3139102;Madre de Deus de Minas;Prefeitura de Madre de Deus de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Madre de Deus de Minas
3139201;Malacacheta;Prefeitura de Malacacheta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Malacacheta
3139250;Mamonas;Prefeitura de Mamonas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mamonas
3139300;Manga;Prefeitura de Manga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Manga
3139409;Manhuaçu;Prefeitura de Manhuaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Manhuaçu
3139508;Manhumirim;Prefeitura de Manhumirim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Manhumirim
3139607;Mantena;Prefeitura de Mantena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mantena
3139805;Mar de Espanha;Prefeitura de Mar de Espanha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mar de Espanha
3139706;Maravilhas;Prefeitura de Maravilhas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maravilhas
3139904;Maria da Fé;Prefeitura de Maria da Fé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maria da Fé
3140001;Mariana;Prefeitura de Mariana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mariana
3140100;Marilac;Prefeitura de Marilac;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marilac
3140159;Mário Campos;Prefeitura de Mário Campos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mário Campos
3140209;Maripá de Minas;Prefeitura de Maripá de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maripá de Minas
3140308;Marliéria;Prefeitura de Marliéria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marliéria
3140407;Marmelópolis;Prefeitura de Marmelópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marmelópolis
3140506;Martinho Campos;Prefeitura de Martinho Campos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Martinho Campos
3140530;Martins Soares;Prefeitura de Martins Soares;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Martins Soares
3140555;Mata Verde;Prefeitura de Mata Verde;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mata Verde
3140605;Materlândia;Prefeitura de Materlândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Materlândia
3140704;Mateus Leme;Prefeitura de Mateus Leme;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mateus Leme
3171501;Mathias Lobato;Prefeitura de Mathias Lobato;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mathias Lobato
3140803;Matias Barbosa;Prefeitura de Matias Barbosa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Matias Barbosa
3140852;Matias Cardoso;Prefeitura de Matias Cardoso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Matias Cardoso
3140902;Matipó;Prefeitura de Matipó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Matipó
3141009;Mato Verde;Prefeitura de Mato Verde;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mato Verde
3141108;Matozinhos;Prefeitura de Matozinhos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Matozinhos
3141207;Matutina;Prefeitura de Matutina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Matutina
3141306;Medeiros;Prefeitura de Medeiros;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Medeiros
3141405;Medina;Prefeitura de Medina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Medina
3141504;Mendes Pimentel;Prefeitura de Mendes Pimentel;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mendes Pimentel
3141603;Mercês;Prefeitura de Mercês;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mercês
3141702;Mesquita;Prefeitura de Mesquita;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mesquita
3141801;Minas Novas;Prefeitura de Minas Novas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Minas Novas
3141900;Minduri;Prefeitura de Minduri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Minduri
3142007;Mirabela;Prefeitura de Mirabela;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mirabela
3142106;Miradouro;Prefeitura de Miradouro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Miradouro
3142205;Miraí;Prefeitura de Miraí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Miraí
3142254;Miravânia;Prefeitura de Miravânia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Miravânia
3142304;Moeda;Prefeitura de Moeda;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Moeda
3142403;Moema;Prefeitura de Moema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Moema
3142502;Monjolos;Prefeitura de Monjolos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monjolos
3142601;Monsenhor Paulo;Prefeitura de Monsenhor Paulo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monsenhor Paulo
3142700;Montalvânia;Prefeitura de Montalvânia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Montalvânia
3142809;Monte Alegre de Minas;Prefeitura de Monte Alegre de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Alegre de Minas
3142908;Monte Azul;Prefeitura de Monte Azul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Azul
3143005;Monte Belo;Prefeitura de Monte Belo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Belo
3143104;Monte Carmelo;Prefeitura de Monte Carmelo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Carmelo
3143153;Monte Formoso;Prefeitura de Monte Formoso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Formoso
3143203;Monte Santo de Minas;Prefeitura de Monte Santo de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Santo de Minas
3143401;Monte Sião;Prefeitura de Monte Sião;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Sião
3143302;Montes Claros;Prefeitura de Montes Claros;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Montes Claros
3143450;Montezuma;Prefeitura de Montezuma;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Montezuma
3143500;Morada Nova de Minas;Prefeitura de Morada Nova de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morada Nova de Minas
3143609;Morro da Garça;Prefeitura de Morro da Garça;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morro da Garça
3143708;Morro do Pilar;Prefeitura de Morro do Pilar;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morro do Pilar
3143807;Munhoz;Prefeitura de Munhoz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Munhoz
3143906;Muriaé;Prefeitura de Muriaé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Muriaé
3144003;Mutum;Prefeitura de Mutum;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mutum
3144102;Muzambinho;Prefeitura de Muzambinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Muzambinho
3144201;Nacip Raydan;Prefeitura de Nacip Raydan;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nacip Raydan
3144300;Nanuque;Prefeitura de Nanuque;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nanuque
3144359;Naque;Prefeitura de Naque;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Naque
3144375;Natalândia;Prefeitura de Natalândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Natalândia
3144409;Natércia;Prefeitura de Natércia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Natércia
3144508;Nazareno;Prefeitura de Nazareno;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nazareno
3144607;Nepomuceno;Prefeitura de Nepomuceno;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nepomuceno
3144656;Ninheira;Prefeitura de Ninheira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ninheira
3144672;Nova Belém;Prefeitura de Nova Belém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Belém
3144706;Nova Era;Prefeitura de Nova Era;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Era
3144805;Nova Lima;Prefeitura de Nova Lima;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Lima
3144904;Nova Módica;Prefeitura de Nova Módica;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Módica
3145000;Nova Ponte;Prefeitura de Nova Ponte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Ponte
3145059;Nova Porteirinha;Prefeitura de Nova Porteirinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Porteirinha
3145109;Nova Resende;Prefeitura de Nova Resende;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Resende
3145208;Nova Serrana;Prefeitura de Nova Serrana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Serrana
3136603;Nova União;Prefeitura de Nova União;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova União
3145307;Novo Cruzeiro;Prefeitura de Novo Cruzeiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Cruzeiro
3145356;Novo Oriente de Minas;Prefeitura de Novo Oriente de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Oriente de Minas
3145372;Novorizonte;Prefeitura de Novorizonte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novorizonte
3145406;Olaria;Prefeitura de Olaria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Olaria
3145455;Olhos-d'Água;Prefeitura de Olhos-d'Água;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Olhos-d'Água
3145505;Olímpio Noronha;Prefeitura de Olímpio Noronha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Olímpio Noronha
3145604;Oliveira;Prefeitura de Oliveira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Oliveira
3145703;Oliveira Fortes;Prefeitura de Oliveira Fortes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Oliveira Fortes
3145802;Onça de Pitangui;Prefeitura de Onça de Pitangui;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Onça de Pitangui
3145851;Oratórios;Prefeitura de Oratórios;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Oratórios
3145877;Orizânia;Prefeitura de Orizânia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Orizânia
3145901;Ouro Branco;Prefeitura de Ouro Branco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ouro Branco
3146008;Ouro Fino;Prefeitura de Ouro Fino;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ouro Fino
3146107;Ouro Preto;Prefeitura de Ouro Preto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ouro Preto
3146206;Ouro Verde de Minas;Prefeitura de Ouro Verde de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ouro Verde de Minas
3146255;Padre Carvalho;Prefeitura de Padre Carvalho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Padre Carvalho
3146305;Padre Paraíso;Prefeitura de Padre Paraíso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Padre Paraíso
3146552;Pai Pedro;Prefeitura de Pai Pedro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pai Pedro
3146404;Paineiras;Prefeitura de Paineiras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paineiras
3146503;Pains;Prefeitura de Pains;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pains
3146602;Paiva;Prefeitura de Paiva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paiva
3146701;Palma;Prefeitura de Palma;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Palma
3146750;Palmópolis;Prefeitura de Palmópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Palmópolis
3146909;Papagaios;Prefeitura de Papagaios;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Papagaios
3147105;Pará de Minas;Prefeitura de Pará de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pará de Minas
3147006;Paracatu;Prefeitura de Paracatu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paracatu
3147204;Paraguaçu;Prefeitura de Paraguaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paraguaçu
3147303;Paraisópolis;Prefeitura de Paraisópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paraisópolis
3147402;Paraopeba;Prefeitura de Paraopeba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paraopeba
3147600;Passa Quatro;Prefeitura de Passa Quatro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passa Quatro
3147709;Passa Tempo;Prefeitura de Passa Tempo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passa Tempo
3147808;Passa Vinte;Prefeitura de Passa Vinte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passa Vinte
3147501;Passabém;Prefeitura de Passabém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passabém
3147907;Passos;Prefeitura de Passos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passos
3147956;Patis;Prefeitura de Patis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Patis
3148004;Patos de Minas;Prefeitura de Patos de Minas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Patos de Minas
3148103;Patrocínio;Prefeitura de Patrocínio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Patrocínio
3148202;Patrocínio do Muriaé;Prefeitura de Patrocínio do Muriaé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Patrocínio do Muriaé
3148301;Paula Cândido;Prefeitura de Paula Cândido;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paula Cândido
3148400;Paulistas;Prefeitura de Paulistas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paulistas
3148509;Pavão;Prefeitura de Pavão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pavão
3148608;Peçanha;Prefeitura de Peçanha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Peçanha
3148707;Pedra Azul;Prefeitura de Pedra Azul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedra Azul
3148756;Pedra Bonita;Prefeitura de Pedra Bonita;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedra Bonita
3148806;Pedra do Anta;Prefeitura de Pedra do Anta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedra do Anta
3148905;Pedra do Indaiá;Prefeitura de Pedra do Indaiá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedra do Indaiá
3149002;Pedra Dourada;Prefeitura de Pedra Dourada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedra Dourada
3149101;Pedralva;Prefeitura de Pedralva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedralva
3149150;Pedras de Maria da Cruz;Prefeitura de Pedras de Maria da Cruz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedras de Maria da Cruz
3149200;Pedrinópolis;Prefeitura de Pedrinópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedrinópolis
3149309;Pedro Leopoldo;Prefeitura de Pedro Leopoldo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedro Leopoldo
3149408;Pedro Teixeira;Prefeitura de Pedro Teixeira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedro Teixeira
3149507;Pequeri;Prefeitura de Pequeri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pequeri
3149606;Pequi;Prefeitura de Pequi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pequi
3149705;Perdigão;Prefeitura de Perdigão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Perdigão
3149804;Perdizes;Prefeitura de Perdizes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Perdizes
3149903;Perdões;Prefeitura de Perdões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Perdões
3149952;Periquito;Prefeitura de Periquito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Periquito
3150000;Pescador;Prefeitura de Pescador;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pescador
3150109;Piau;Prefeitura de Piau;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piau
3150158;Piedade de Caratinga;Prefeitura de Piedade de Caratinga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piedade de Caratinga
3150208;Piedade de Ponte Nova;Prefeitura de Piedade de Ponte Nova;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piedade de Ponte Nova
3150307;Piedade do Rio Grande;Prefeitura de Piedade do Rio Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piedade do Rio Grande
3150406;Piedade dos Gerais;Prefeitura de Piedade dos Gerais;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piedade dos Gerais
3150505;Pimenta;Prefeitura de Pimenta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pimenta
3150539;Pingo-d'Água;Prefeitura de Pingo-d'Água;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pingo-d'Água
3150570;Pintópolis;Prefeitura de Pintópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pintópolis
3150604;Piracema;Prefeitura de Piracema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piracema
3150703;Pirajuba;Prefeitura de Pirajuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pirajuba
